Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI(4),RSI(14),rendement(4),rendement(14),MACD,ATR(14),ATR(4),SMA(20),SMA(50),Ratio[SMA(20)/SMA(50)],Volume_norm(20),decision,ticker
2020-09-22 00:00:00-04:00,71.972198,72.649582,70.939004,72.443634,33950000,0.000000,0.000000,0.375430,0.397170,-0.034568,-0.117976,-1.247743,2.298441,2.348116,77.483108,76.310776,1.015363,39401700.000000,-0.025048,GOOGL
2020-09-28 00:00:00-04:00,73.047568,73.097189,71.771709,72.386063,30784000,0.000000,0.000000,0.550871,0.430131,-0.000795,-0.042623,-1.648159,2.226717,2.069068,75.527981,75.973782,0.994132,39515800.000000,-0.068194,GOOGL
2020-10-02 00:00:00-04:00,72.434204,73.396931,71.824810,72.234215,31222000,0.000000,0.000000,0.441253,0.433529,-0.002098,-0.035279,-1.241629,2.040346,1.738592,73.651186,75.649989,0.973578,38242000.000000,0.676878,GOOGL
2020-10-08 00:00:00-04:00,72.723020,73.843551,72.723020,73.615280,26076000,0.000000,0.000000,0.621908,0.490630,0.019119,0.022287,-0.912107,1.940314,1.669097,72.902668,75.463021,0.966071,34628700.000000,2.046321,GOOGL
2020-10-14 00:00:00-04:00,78.139607,78.598632,76.715363,77.585785,33174000,0.000000,0.000000,0.813484,0.599172,0.053936,0.098801,0.288165,1.983360,1.938645,73.234536,75.684518,0.967629,36729700.000000,-0.309259,GOOGL
2020-10-20 00:00:00-04:00,75.584401,78.101879,75.454879,76.972412,41670000,0.000000,0.000000,0.566730,0.559698,-0.007906,0.058324,0.635387,2.018324,2.156459,74.167760,75.907801,0.977077,33874000.000000,0.816550,GOOGL
2020-10-26 00:00:00-04:00,80.144461,80.867990,77.801166,78.620476,35826000,0.000000,0.000000,0.503799,0.570244,0.021411,0.091846,1.269384,2.113699,2.332799,75.854887,76.305655,0.994093,35065000.000000,0.747054,GOOGL
2020-10-30 00:00:00-04:00,82.746783,83.435579,79.477978,80.199524,99878000,0.000000,0.000000,0.634949,0.582647,0.020085,0.032929,1.038110,2.616371,3.768916,76.866122,76.394772,1.006170,39540700.000000,2.776601,GOOGL
2020-11-05 00:00:00-05:00,87.858660,88.919152,86.398691,87.464142,39758000,0.000000,0.000000,0.869854,0.702819,0.090582,0.124258,2.339065,2.802762,3.537366,79.103988,76.759645,1.030541,43384600.000000,-0.270362,GOOGL
2020-11-11 00:00:00-05:00,86.764439,87.484000,86.499443,86.706383,31838000,0.000000,0.000000,0.685829,0.666864,-0.008664,0.087492,2.977535,2.593786,2.433782,81.090355,77.209785,1.050260,43202900.000000,0.276075,GOOGL
2020-11-17 00:00:00-05:00,87.730135,88.190660,87.314778,87.422462,21314000,0.000000,0.000000,0.614584,0.661981,0.008259,0.166045,2.993707,2.302031,1.724716,83.190908,77.804352,1.069232,41512500.000000,-0.735097,GOOGL
2020-11-23 00:00:00-05:00,86.358504,86.644838,84.867768,85.730247,22530000,0.000000,0.000000,0.340521,0.578794,-0.019357,0.049767,2.331145,2.125524,1.672286,84.563611,78.663143,1.075009,38174000.000000,0.626637,GOOGL
2020-11-30 00:00:00-05:00,88.116712,88.349450,86.736636,87.062180,32418000,0.000000,0.000000,0.462815,0.586569,0.015536,-0.003985,2.089236,2.024501,1.714259,86.515812,79.739124,1.084986,31595600.000000,1.700173,GOOGL
2020-12-04 00:00:00-05:00,90.328506,90.789024,89.999487,90.504181,20544000,0.000000,0.000000,0.741844,0.665566,0.039535,0.029059,2.302821,1.986301,1.673745,87.725670,81.271267,1.079418,27859900.000000,-1.401841,GOOGL
2020-12-10 00:00:00-05:00,87.469095,88.083948,86.026496,87.719704,28688000,0.000000,0.000000,0.246724,0.538369,-0.030766,0.005163,1.740164,2.005537,2.014195,88.141948,82.605715,1.067020,25145800.000000,-0.258816,GOOGL
2020-12-16 00:00:00-05:00,87.792169,87.792169,86.797192,87.200638,24676000,0.000000,0.000000,0.315868,0.512591,-0.005917,-0.003934,0.988918,1.829649,1.506234,88.128450,83.764936,1.052092,24881100.000000,-1.002728,GOOGL
2020-12-22 00:00:00-05:00,85.818079,85.980851,84.649412,85.365997,20370000,0.000000,0.000000,0.215954,0.438092,-0.021039,-0.057398,0.229097,1.806711,1.652659,88.025131,84.662057,1.039724,29083200.000000,1.031113,GOOGL
2020-12-29 00:00:00-05:00,88.691373,88.752905,87.097414,87.228920,19726000,0.000000,0.000000,0.582667,0.525035,0.021823,-0.029575,0.175906,1.758396,1.679510,87.838193,85.396934,1.028587,28326700.000000,-0.499804,GOOGL
2021-01-05 00:00:00-05:00,85.607675,86.686522,85.201246,86.350067,20360000,0.000000,0.000000,0.484914,0.489345,-0.010075,-0.006968,-0.017951,1.773858,1.775250,87.066871,86.073214,1.011544,27713400.000000,0.454321,GOOGL
2021-01-11 00:00:00-05:00,88.184694,88.549938,86.950027,87.155968,34796000,0.000000,0.000000,0.487681,0.511706,0.009333,0.017420,0.221069,1.910069,2.117372,86.762843,86.792172,0.999662,30521600.000000,-0.744866,GOOGL
2021-01-15 00:00:00-05:00,85.802698,86.725724,84.943694,85.733223,31444000,0.000000,0.000000,0.358036,0.462718,-0.016324,-0.003771,-0.066100,1.918954,1.973933,86.509482,87.288671,0.991073,31317100.000000,4.265427,GOOGL
2021-01-22 00:00:00-05:00,93.863793,94.505444,93.121401,93.918381,32744000,0.000000,0.000000,0.877376,0.685459,0.095472,0.079834,1.339784,2.267459,2.663855,87.799089,87.697333,1.001160,32452600.000000,-0.861426,GOOGL
2021-01-28 00:00:00-05:00,90.863457,93.691583,90.863457,91.965134,55278000,0.000000,0.000000,0.507820,0.576028,-0.020797,0.044445,1.615272,2.593727,3.333710,88.990737,88.168116,1.009330,39461400.000000,3.935219,GOOGL
2021-02-03 00:00:00-05:00,102.505999,104.541121,99.922514,102.172020,97882000,0.000000,0.000000,0.867982,0.731525,0.110986,0.178355,2.467522,3.194346,4.790482,90.835201,88.826671,1.022612,46922200.000000,0.256486,GOOGL
2021-02-09 00:00:00-05:00,102.962044,104.138655,102.723846,102.991325,21892000,0.000000,0.000000,0.780210,0.721173,0.008019,0.103890,3.932947,2.883420,2.849620,93.939322,90.127244,1.042297,45441100.000000,0.607704,GOOGL
2021-02-16 00:00:00-05:00,103.803195,106.452678,103.803195,104.743591,31004000,0.000000,0.000000,0.872787,0.746366,0.017014,0.106266,4.208591,2.627524,2.224828,97.506718,91.337311,1.067545,44539100.000000,-1.065965,GOOGL
2021-02-22 00:00:00-05:00,101.909992,103.236471,101.632093,101.942741,29466000,0.000000,0.000000,0.265459,0.613943,-0.026740,0.085147,3.626726,2.398171,1.915737,99.804977,92.422650,1.079876,40191800.000000,-0.669411,GOOGL
2021-02-26 00:00:00-05:00,100.736365,102.054902,99.300218,100.337379,40042000,0.000000,0.000000,0.290882,0.535968,-0.015748,-0.032037,2.422233,2.653499,2.869076,101.560263,93.523552,1.085932,36142700.000000,0.224796,GOOGL
2021-03-04 00:00:00-05:00,99.988020,102.951628,99.519559,100.933876,49216000,0.000000,0.000000,0.444393,0.534300,0.005945,-0.026245,1.647581,2.758319,3.078680,102.753870,94.709075,1.084942,30429500.000000,0.040662,GOOGL
2021-03-10 00:00:00-05:00,102.297081,102.297081,100.209355,101.046036,27100000,0.000000,0.000000,0.474199,0.521159,0.001111,-0.033061,1.144368,2.939871,3.188977,102.453017,95.963546,1.067624,31519800.000000,0.805173,GOOGL
2021-03-16 00:00:00-04:00,102.524847,104.891464,102.192360,103.413139,31900000,0.000000,0.000000,0.609279,0.560938,0.023426,0.000039,1.133900,2.906485,2.865380,102.224519,97.222296,1.051451,32720400.000000,-0.908329,GOOGL
2021-03-22 00:00:00-04:00,100.621242,101.648976,99.944849,100.773094,33536000,0.000000,0.000000,0.395598,0.495250,-0.025529,-0.016367,0.589454,2.743292,2.377200,101.712662,98.411123,1.033548,34092700.000000,-0.107812,GOOGL
2021-03-26 00:00:00-04:00,100.827683,101.204830,99.441156,100.477333,27978000,0.000000,0.000000,0.342968,0.484919,-0.002935,0.008583,0.247990,2.549071,2.112494,101.586764,99.495182,1.021022,33016000.000000,2.045097,GOOGL
2021-04-01 00:00:00-04:00,103.828006,105.986691,103.787313,105.690430,39880000,0.000000,0.000000,0.910476,0.636535,0.051883,0.038917,0.631380,2.490937,2.361258,101.847493,100.647952,1.011918,33092100.000000,2.403623,GOOGL
2021-04-08 00:00:00-04:00,112.351113,112.737696,111.309484,111.677704,28664000,0.000000,0.000000,0.923472,0.730540,0.056649,0.113336,2.404108,2.445712,2.183608,103.675085,101.976653,1.016655,32370100.000000,-0.172876,GOOGL
2021-04-14 00:00:00-04:00,112.521330,112.521330,110.962612,111.254898,21002000,0.000000,0.000000,0.615923,0.674730,-0.003786,0.103014,2.954251,2.232003,1.761756,105.468433,103.583571,1.018197,31283400.000000,0.824859,GOOGL
2021-04-20 00:00:00-04:00,114.013052,114.087987,112.009695,113.095985,22288000,0.000000,0.000000,0.641719,0.690196,0.016548,0.113630,3.142796,2.144266,1.838367,107.889043,104.592258,1.031520,29800600.000000,0.715580,GOOGL
2021-04-26 00:00:00-04:00,114.361907,115.354908,114.004606,114.630379,32038000,0.000000,0.000000,0.727576,0.693500,0.013567,0.045567,2.878723,2.115321,1.940987,110.394314,105.391808,1.047466,29357200.000000,1.022151,GOOGL
2021-04-30 00:00:00-04:00,117.513110,118.199423,116.448159,116.792557,44856000,0.000000,0.000000,0.602084,0.665983,0.018862,0.048507,3.142504,2.405695,2.755923,113.152774,106.350683,1.063959,33123600.000000,-0.333145,GOOGL
2021-05-06 00:00:00-04:00,114.451740,115.991112,113.792226,115.991112,25190000,0.000000,0.000000,0.565038,0.618429,-0.006862,0.023919,2.515746,2.433098,2.527792,114.106444,107.358102,1.062858,32540500.000000,-2.796272,GOOGL
2021-05-12 00:00:00-04:00,110.474786,111.556116,108.858496,109.187508,46376000,0.000000,0.000000,0.149300,0.415051,-0.058656,-0.023205,1.255869,2.572402,2.933947,114.360426,108.293028,1.056028,34666500.000000,1.200309,GOOGL
2021-05-18 00:00:00-04:00,114.254235,114.518739,112.261290,112.275185,22204000,0.000000,0.000000,0.445914,0.496576,0.028279,-0.040936,0.648032,2.467940,2.405235,114.166989,109.195112,1.045532,34714900.000000,1.982034,GOOGL
2021-05-24 00:00:00-04:00,114.876526,117.390529,114.731125,117.166725,31832000,0.000000,0.000000,0.775409,0.608374,0.043567,0.023500,0.886645,2.449791,2.464385,114.397471,110.194094,1.038145,35717200.000000,-0.084880,GOOGL
2021-05-28 00:00:00-04:00,117.830700,117.912578,116.760289,116.958786,21482000,0.000000,0.000000,0.607327,0.588245,-0.001775,0.028406,1.399581,2.173705,1.706981,114.562300,111.405759,1.028334,30174000.000000,0.838305,GOOGL
2021-06-04 00:00:00-04:00,117.575129,119.051969,117.234698,118.781013,24458000,0.000000,0.000000,0.685053,0.613566,0.015580,0.050558,1.517148,2.148996,2.013126,115.035945,112.756960,1.020211,28313000.000000,0.959715,GOOGL
2021-06-10 00:00:00-04:00,119.443515,120.886614,119.287695,120.843437,25904000,0.000000,0.000000,0.829212,0.660416,0.017363,0.055562,1.817070,1.906848,1.481081,116.350562,114.240113,1.018474,25904600.000000,-0.512166,GOOGL
2021-06-16 00:00:00-04:00,120.660318,120.971966,118.574083,119.866814,26472000,0.000000,0.000000,0.462927,0.595983,-0.008082,0.014763,1.852703,1.861244,1.722981,117.998462,115.334277,1.023100,25059000.000000,0.830798,GOOGL
2021-06-22 00:00:00-04:00,120.836987,121.482114,120.156135,121.413132,22390000,0.000000,0.000000,0.646422,0.617769,0.012900,0.032068,1.668999,1.837282,1.720692,119.205169,116.044114,1.027240,24722100.000000,0.111014,GOOGL
2021-06-28 00:00:00-04:00,121.758522,121.864229,120.495073,121.617096,28526000,0.000000,0.000000,0.665151,0.620873,0.001680,0.021798,1.572399,1.662390,1.347063,120.025770,116.767737,1.027902,24867700.000000,1.624822,GOOGL
2021-07-02 00:00:00-04:00,122.226490,124.463585,122.136669,124.318184,25982000,0.000000,0.000000,0.898309,0.700499,0.022210,0.022965,1.532107,1.646829,1.624317,120.890139,117.503815,1.028819,25068100.000000,0.157297,GOOGL
2021-07-09 00:00:00-04:00,124.087426,124.791601,123.617474,124.577225,18632000,0.000000,0.000000,0.638507,0.658812,0.002084,0.045021,1.849684,1.643527,1.614814,121.934052,118.302431,1.030698,25102100.000000,0.897682,GOOGL
2021-07-15 00:00:00-04:00,127.684266,127.734878,125.581153,126.052589,24218000,0.000000,0.000000,0.572935,0.657004,0.011843,0.036775,2.105515,1.678990,1.774147,123.095847,119.091478,1.033624,24741000.000000,0.321572,GOOGL
2021-07-21 00:00:00-04:00,125.187617,126.639151,125.078441,126.592506,20746000,0.000000,0.000000,0.634556,0.629017,0.004283,0.044717,1.721844,1.842912,2.109754,124.054056,119.895731,1.034683,23425400.000000,2.343231,GOOGL
2021-07-27 00:00:00-04:00,133.243757,133.391141,129.128352,130.910873,54710000,0.000000,0.000000,0.635032,0.669466,0.034112,0.042902,2.623972,2.162153,2.891138,125.924918,121.453659,1.036815,25298400.000000,1.356221,GOOGL
2021-08-02 00:00:00-04:00,134.103760,134.321611,132.790683,133.843231,21634000,0.000000,0.000000,0.650116,0.686762,0.022400,0.058999,3.305054,2.248504,2.406496,128.375825,123.140127,1.042518,29417500.000000,0.390193,GOOGL
2021-08-06 00:00:00-04:00,135.021818,135.449085,134.196056,134.720581,20488000,0.000000,0.000000,0.620285,0.678798,0.006555,0.089587,3.245422,2.068192,1.769361,130.336956,124.585763,1.046163,28713000.000000,0.698482,GOOGL
2021-08-12 00:00:00-04:00,134.955808,136.270384,134.409945,136.165176,16506000,0.000000,0.000000,0.704265,0.692683,0.010723,0.031418,3.044450,1.954168,1.677120,132.204545,126.047280,1.048849,27921200.000000,-0.886269,GOOGL
2021-08-18 00:00:00-04:00,135.476371,136.076346,134.306712,134.433258,19258000,0.000000,0.000000,0.309476,0.580889,-0.012719,-0.002419,2.558965,1.959900,1.901360,134.330532,127.457684,1.053923,27114000.000000,2.943477,GOOGL
2021-08-24 00:00:00-04:00,139.557044,141.014538,139.286096,140.202179,19268000,0.000000,0.000000,0.843258,0.720084,0.042913,0.045410,2.589049,2.088592,2.290151,135.672446,128.813510,1.053247,25094400.000000,1.581950,GOOGL
2021-08-30 00:00:00-04:00,143.317148,144.875882,143.081926,143.506226,24434000,0.000000,0.000000,0.872406,0.758369,0.023566,0.056894,3.203370,2.011934,2.029392,137.194025,130.561651,1.050799,20875200.000000,-0.419820,GOOGL
2021-09-03 00:00:00-04:00,142.007521,143.073956,141.332612,142.661575,19850000,0.000000,0.000000,0.567146,0.682496,-0.005886,0.039260,3.188889,1.919554,1.822341,138.890903,132.311817,1.049724,21764200.000000,-1.480550,GOOGL
2021-09-10 00:00:00-04:00,143.131047,143.633264,139.682614,139.819580,36840000,0.000000,0.000000,0.200585,0.538263,-0.019921,0.025078,2.468787,1.923170,2.069529,140.141232,133.959011,1.046150,22843700.000000,1.410944,GOOGL
2021-09-16 00:00:00-04:00,142.871012,143.217894,141.333632,142.533066,26190000,0.000000,0.000000,0.553089,0.604866,0.019407,0.015339,2.014321,1.994170,2.177686,141.370394,135.399140,1.044101,23646700.000000,-1.655613,GOOGL
2021-09-22 00:00:00-04:00,138.259344,139.830466,137.512485,139.231491,25056000,0.000000,0.000000,0.431019,0.494455,-0.023163,-0.033963,0.768054,2.214240,2.544809,141.589909,136.470177,1.037515,26126300.000000,-1.996211,GOOGL
2021-09-28 00:00:00-04:00,137.615213,138.053400,134.344925,134.811401,45772000,0.000000,0.000000,0.191627,0.380853,-0.031747,-0.054708,0.146735,2.400450,3.061668,141.005276,137.533008,1.025247,27222200.000000,-0.897424,GOOGL
2021-10-04 00:00:00-04:00,134.940920,134.940920,130.067252,132.657181,51202000,0.000000,0.000000,0.304575,0.375377,-0.015980,-0.062332,-1.211463,2.694939,3.554836,139.084415,137.990293,1.007929,30163700.000000,2.256110,GOOGL
2021-10-08 00:00:00-04:00,138.530311,139.278655,138.173510,138.737259,26526000,0.000000,0.000000,0.700116,0.526742,0.045833,0.007685,-0.680472,2.643553,2.681816,138.102338,138.283914,0.998687,31052800.000000,0.512653,GOOGL
2021-10-14 00:00:00-04:00,138.428058,140.277578,137.783923,140.092484,31894000,0.000000,0.000000,0.711916,0.556174,0.009769,-0.007482,-0.319708,2.667953,2.785948,137.168369,138.557041,0.989978,31576200.000000,0.229910,GOOGL
2021-10-20 00:00:00-04:00,142.263106,142.469554,140.316313,140.705872,23288000,0.000000,0.000000,0.581432,0.555669,0.004378,0.060542,0.642169,2.367476,1.959299,137.680299,139.022365,0.990346,28767800.000000,-1.031511,GOOGL
2021-10-26 00:00:00-04:00,138.219133,139.032476,137.267325,138.263794,49236000,0.000000,0.000000,0.472518,0.496605,-0.017356,0.012674,0.150712,2.566953,2.740406,137.475597,139.155321,0.987929,31214700.000000,1.619470,GOOGL
2021-11-01 00:00:00-04:00,146.935796,146.935796,142.151435,142.420898,46924000,0.000000,0.000000,0.486668,0.545837,0.030066,0.051653,1.447862,3.171619,4.062816,139.727456,139.917352,0.998643,34056000.000000,1.675758,GOOGL
2021-11-05 00:00:00-04:00,148.050872,149.200193,147.085677,147.735764,38354000,0.000000,0.000000,0.733953,0.628540,0.037318,0.042542,2.185019,3.038190,3.067382,141.541325,140.400253,1.008127,35522900.000000,-1.007961,GOOGL
2021-11-11 00:00:00-05:00,145.390971,146.429132,144.508630,144.673386,16518000,0.000000,0.000000,0.354854,0.545523,-0.020729,0.059608,2.038258,2.966652,2.856032,143.303686,140.620629,1.019080,34684700.000000,0.762947,GOOGL
2021-11-17 00:00:00-05:00,146.917428,147.445437,146.135843,146.936783,19594000,0.000000,0.000000,0.559129,0.582798,0.015645,0.015070,1.969604,2.710497,2.136471,144.489777,140.979021,1.024903,34196900.000000,-0.829374,GOOGL
2021-11-23 00:00:00-05:00,145.056987,145.560188,143.034275,144.688766,27218000,0.000000,0.000000,0.281712,0.503314,-0.015299,-0.005566,1.472054,2.717375,2.563441,146.208838,141.406889,1.033958,32525600.000000,-1.418776,GOOGL
2021-11-30 00:00:00-05:00,143.921083,144.905149,140.539634,140.833420,42068000,0.000000,0.000000,0.307468,0.429598,-0.026646,-0.047147,0.279711,2.970936,3.461591,145.817870,141.569104,1.030012,28072700.000000,0.420075,GOOGL
2021-12-06 00:00:00-05:00,141.967793,142.773700,139.098967,142.081436,30618000,0.000000,0.000000,0.494409,0.469547,0.008862,-0.035681,-0.471917,3.250209,3.813604,144.826559,141.696670,1.022089,27938700.000000,1.479961,GOOGL
2021-12-10 00:00:00-05:00,147.584880,147.860296,145.603846,146.891617,24458000,0.000000,0.000000,0.714731,0.565287,0.033855,-0.006211,0.495483,3.078112,2.875554,144.900326,142.613036,1.016038,28697100.000000,-1.146747,GOOGL
2021-12-16 00:00:00-05:00,146.066857,146.569559,142.530073,143.361801,33650000,0.000000,0.000000,0.406484,0.481634,-0.024030,0.015909,0.196011,3.331864,3.761835,144.283312,143.344093,1.006552,31255600.000000,0.586823,GOOGL
2021-12-22 00:00:00-05:00,141.994631,145.401386,141.994631,145.317017,26322000,0.000000,0.000000,0.669252,0.534742,0.013638,0.024125,-0.216526,3.270570,3.340089,143.408449,143.718186,0.997845,31534800.000000,0.072833,GOOGL
2021-12-29 00:00:00-05:00,145.544802,146.311516,144.555285,145.555222,17788000,0.000000,0.000000,0.579434,0.532898,0.001639,-0.010335,0.364137,2.895800,2.304204,144.025484,144.220114,0.998650,29293500.000000,-0.773046,GOOGL
2022-01-04 00:00:00-05:00,144.305653,145.386491,142.638758,143.316635,28400000,0.000000,0.000000,0.294635,0.473007,-0.015379,0.003423,0.084643,2.676911,2.208240,144.584734,144.537417,1.000327,27083900.000000,-2.124473,GOOGL
2022-01-10 00:00:00-05:00,134.065049,137.778492,132.165901,137.629608,44408000,0.000000,0.000000,0.324229,0.378850,-0.039682,-0.020744,-1.596556,3.160974,3.785924,142.605341,144.187799,0.989025,30178700.000000,0.254637,GOOGL
2022-01-14 00:00:00-05:00,136.051014,139.686554,135.971128,138.434509,29662000,0.000000,0.000000,0.460530,0.425225,0.005848,-0.056968,-1.622819,3.283366,3.722869,141.544083,143.704659,0.984965,29198700.000000,-2.759525,GOOGL
2022-01-21 00:00:00-05:00,131.599169,133.854119,129.110966,129.373978,55652000,0.000000,0.000000,0.111165,0.280807,-0.065450,-0.100106,-2.893940,3.496117,4.065209,139.636197,142.507792,0.979850,30018400.000000,-0.382251,GOOGL
2022-01-27 00:00:00-05:00,130.319338,131.657721,127.965616,128.037582,31950000,0.000000,0.000000,0.317925,0.313941,-0.010330,-0.063467,-3.938365,3.905750,4.640243,136.053867,141.062453,0.964494,36334100.000000,4.826872,GOOGL
2022-02-02 00:00:00-05:00,150.115765,150.410035,144.431222,146.890137,123200000,0.000000,0.000000,0.913151,0.655689,0.147242,0.046450,-1.334068,4.590811,6.520463,134.756421,140.260721,0.960757,45100200.000000,-1.859478,GOOGL
2022-02-08 00:00:00-05:00,137.983918,138.950113,135.986513,138.353622,54284000,0.000000,0.000000,0.485266,0.512524,-0.058115,0.031695,0.004994,4.641365,5.141886,135.439956,139.954952,0.967740,48732200.000000,-0.828190,GOOGL
2022-02-14 00:00:00-05:00,132.257208,135.277887,132.257208,134.509689,34302000,0.000000,0.000000,0.364485,0.458177,-0.027784,0.067680,-0.387429,4.445009,4.287852,134.982735,139.529664,0.967412,50622100.000000,-1.143889,GOOGL
2022-02-18 00:00:00-05:00,132.466113,133.064603,129.220146,129.425095,45620000,0.000000,0.000000,0.220581,0.395527,-0.037801,-0.036218,-1.239022,4.265418,4.008237,135.107543,138.669682,0.974312,49981700.000000,0.943888,GOOGL
2022-02-25 00:00:00-05:00,132.550476,134.257079,130.763472,133.451172,36406000,0.000000,0.000000,0.607861,0.481069,0.031107,-0.061647,-1.806316,4.451543,4.684595,135.533075,137.462373,0.985965,48180500.000000,-0.124856,GOOGL
2022-03-03 00:00:00-05:00,134.990032,135.416316,132.027917,132.895370,24604000,0.000000,0.000000,0.510944,0.472555,-0.004165,-0.034053,-1.209026,4.060781,3.491616,134.703888,136.735296,0.985143,40545100.000000,-0.117196,GOOGL
2022-03-09 00:00:00-05:00,130.265739,132.732604,128.926357,132.419464,37026000,0.000000,0.000000,0.618359,0.492269,-0.003581,-0.031349,-1.789620,4.401373,4.943720,132.412525,135.427160,0.977740,36256200.000000,-0.952052,GOOGL
2022-03-15 00:00:00-04:00,126.023789,128.880712,124.777703,128.229126,30920000,0.000000,0.000000,0.474209,0.446694,-0.031644,0.012619,-1.990927,4.300172,4.389033,130.796165,134.098292,0.975375,34987500.000000,1.593362,GOOGL
2022-03-21 00:00:00-04:00,135.142388,136.022245,133.086919,135.080856,26832000,0.000000,0.000000,0.733392,0.546918,0.053433,0.015217,-0.445687,4.045943,3.610144,130.898292,133.590786,0.979845,34935800.000000,1.366737,GOOGL
2022-03-25 00:00:00-04:00,140.851770,140.969881,138.689609,140.610596,24126000,0.000000,0.000000,0.794149,0.611773,0.040937,0.121021,1.413548,3.830711,3.233989,132.726308,133.680816,0.992860,32062500.000000,-0.675070,GOOGL
2022-03-31 00:00:00-04:00,140.987697,141.042292,137.981920,138.024597,37524000,0.000000,0.000000,0.388720,0.546182,-0.018391,0.070817,2.010630,3.407642,2.552531,134.084917,133.994148,1.000677,32727100.000000,-0.733815,GOOGL
2022-04-06 00:00:00-04:00,137.709500,138.315426,134.500743,135.524017,32468000,0.000000,0.000000,0.285822,0.482953,-0.018117,0.020241,1.658739,3.405367,3.275510,136.141951,134.765580,1.010213,30365800.000000,-2.574541,GOOGL
2022-04-12 00:00:00-04:00,130.613128,130.613128,125.838201,126.756760,32710000,0.000000,0.000000,0.095805,0.356210,-0.064692,-0.076377,-0.721749,3.522288,3.805094,136.552101,134.742186,1.013432,29996300.000000,0.646544,GOOGL
2022-04-19 00:00:00-04:00,126.733947,129.355633,126.047135,129.034073,26490000,0.000000,0.000000,0.488344,0.429162,0.017966,-0.087691,-1.962927,3.374456,3.224471,135.309641,133.596492,1.012823,28575600.000000,-2.039737,GOOGL
2022-04-25 00:00:00-04:00,118.207863,122.353042,117.622291,122.151070,46128000,0.000000,0.000000,0.375967,0.373195,-0.053343,-0.139171,-3.365953,3.834991,4.594086,132.043095,132.341018,0.997749,31574700.000000,-2.320028,GOOGL
2022-04-29 00:00:00-04:00,115.859099,117.035710,112.960998,113.253784,42676000,0.000000,0.000000,0.294134,0.327537,-0.072838,-0.143884,-5.071548,4.169755,4.954700,127.110838,130.781234,0.971935,38057600.000000,0.570306,GOOGL
2022-05-05 00:00:00-04:00,119.302587,120.131324,114.143069,115.631821,45840000,0.000000,0.000000,0.416365,0.394700,0.020997,-0.080679,-4.584412,4.506321,5.578017,122.764799,129.835182,0.945543,40582000.000000,-0.639376,GOOGL
2022-05-11 00:00:00-04:00,112.387335,115.491876,112.387335,112.750587,37534000,0.000000,0.000000,0.374170,0.379325,-0.024917,-0.089829,-4.767016,4.249009,4.131924,119.317893,128.246903,0.930376,42430800.000000,0.670504,GOOGL
2022-05-17 00:00:00-04:00,115.964308,116.023363,114.008588,115.599564,23054000,0.000000,0.000000,0.593630,0.440434,0.025268,0.019060,-3.930806,4.044440,3.511044,116.613475,126.918073,0.918809,43985500.000000,-1.223313,GOOGL
2022-05-23 00:00:00-04:00,108.765701,111.306502,107.925545,110.651947,37184000,0.000000,0.000000,0.455214,0.402377,-0.042800,-0.049824,-4.122956,4.131966,4.079597,113.989080,125.327193,0.909532,43198600.000000,0.199007,GOOGL
2022-05-27 00:00:00-04:00,108.661988,111.475727,108.320066,111.474236,37914000,0.000000,0.000000,0.647398,0.455279,0.007431,-0.001729,-4.082354,4.324927,4.425208,112.317089,123.533059,0.909207,40021900.000000,0.510487,GOOGL
2022-06-03 00:00:00-04:00,115.192142,115.449203,112.667221,113.682053,26136000,0.000000,0.000000,0.571717,0.488369,0.019806,-0.013007,-2.090833,4.275410,4.260501,111.678614,121.735581,0.917387,39746300.000000,0.068365,GOOGL
2022-06-09 00:00:00-04:00,115.455151,117.411870,113.915287,113.974342,25798000,0.000000,0.000000,0.446791,0.486695,0.002571,0.040327,-0.810617,3.992203,3.460302,112.162185,119.726630,0.936819,37700900.000000,-1.260701,GOOGL
2022-06-15 00:00:00-04:00,107.731008,110.587924,106.862078,108.941368,39698000,0.000000,0.000000,0.439512,0.435363,-0.044159,0.037423,-1.966154,4.003613,3.830037,110.882927,117.144262,0.946550,38910400.000000,0.427135,GOOGL
2022-06-22 00:00:00-04:00,109.727433,112.496504,109.554734,110.651451,30774000,0.000000,0.000000,0.611743,0.481624,0.015697,-0.021112,-1.859199,4.024533,3.936362,110.561804,114.958646,0.961753,40202100.000000,0.128240,GOOGL
2022-06-28 00:00:00-04:00,114.934096,116.429799,111.009253,111.167557,35792000,0.000000,0.000000,0.445296,0.483722,0.004664,-0.043893,-0.532886,4.087163,4.282708,111.860688,113.864830,0.982399,37644000.000000,0.304880,GOOGL
2022-07-05 00:00:00-04:00,106.297364,112.526794,104.938627,112.413651,39342000,0.000000,0.000000,0.613345,0.512399,0.011209,0.064577,-0.741673,4.179076,4.651569,111.009494,112.517510,0.986598,37241900.000000,0.573184,GOOGL
2022-07-11 00:00:00-04:00,117.113122,117.113122,114.465623,114.809029,31196000,0.000000,0.000000,0.519283,0.531600,0.021309,0.079641,0.676966,4.091180,4.063044,111.127874,112.373220,0.988918,38780100.000000,-0.945878,GOOGL
2022-07-15 00:00:00-04:00,111.160605,112.292055,110.068356,110.939270,46770000,0.000000,0.000000,0.407395,0.475645,-0.033706,-0.052532,-0.093906,3.803891,3.289979,111.797068,111.995474,0.998228,38547500.000000,0.668600,GOOGL
